"","iphonedisunc","iphonedisneg","iphoneperpos","iphonedispos","htcdispos","iphoneperneg","iphoneperunc","samsungperpos","samsungdispos","samsungdisneg","samsungperneg","galaxysentiment"
"467",1,0,0,1,0,0,1,0,0,0,0,"5"
"468",0,0,0,0,0,0,0,0,0,0,0,"5"
"469",0,0,0,0,0,0,0,0,0,0,0,"5"
"470",0,2,2,0,0,0,0,0,0,0,0,"5"
"471",0,0,4,0,0,0,0,0,0,0,0,"5"
"472",0,0,0,0,0,0,0,0,0,0,0,"5"
"473",0,0,0,0,0,0,0,0,0,0,0,"5"
"474",4,0,0,0,0,0,0,0,0,0,0,"3"
"475",0,0,0,0,0,0,0,0,0,0,0,"5"
"476",1,0,0,0,0,0,1,0,0,0,0,"0"
"477",0,0,0,1,0,0,1,0,0,0,0,"2"
"478",0,0,0,0,0,0,0,0,0,0,0,"5"
"479",0,10,0,0,0,0,0,0,0,0,0,"5"
"480",1,0,0,0,0,0,1,0,0,0,0,"0"
"481",1,0,0,0,0,0,0,0,0,0,0,"3"
"482",0,0,0,0,0,0,2,0,0,0,0,"5"
"483",0,0,0,0,0,0,0,0,0,0,0,"5"
"484",0,0,0,1,0,0,0,0,0,0,0,"3"
"485",0,0,0,0,0,0,0,0,0,0,0,"5"
"486",0,0,0,0,0,0,4,0,0,0,0,"5"
"487",0,0,0,0,0,0,0,0,0,0,0,"5"
"488",0,0,0,0,0,0,0,0,0,0,0,"5"
"489",0,0,0,0,0,0,1,0,0,0,0,"0"
"490",0,0,0,0,0,0,0,0,0,0,0,"5"
"491",1,0,0,0,0,0,0,0,0,0,0,"3"
"492",0,0,0,1,0,0,0,0,0,0,0,"3"
"493",0,0,0,0,0,0,0,0,0,0,0,"0"
"494",0,0,0,0,0,0,0,0,0,0,0,"5"
"495",0,0,0,0,0,0,0,0,0,0,0,"5"
"496",0,0,0,0,0,0,0,0,0,0,0,"5"
"497",0,3,0,0,0,0,0,0,0,0,0,"5"
"498",0,0,0,0,0,0,0,0,0,0,0,"5"
"499",0,0,0,0,0,0,0,0,0,0,0,"5"
"500",0,0,1,0,0,0,0,0,0,0,0,"5"
"501",0,0,2,0,0,0,0,0,0,0,0,"5"
"502",0,0,0,0,8,0,0,0,0,0,0,"0"
"503",0,0,0,1,0,0,0,0,0,0,0,"3"
"504",0,0,0,0,0,0,0,0,0,0,0,"5"
"505",0,0,0,3,3,0,0,0,3,0,0,"0"
"506",0,0,0,0,0,0,0,0,0,0,0,"5"
"507",0,0,0,0,0,0,0,0,0,0,0,"5"
"508",0,0,0,0,0,0,0,0,0,0,0,"5"
"509",0,0,0,0,0,0,0,0,0,0,0,"5"
"510",0,0,2,0,0,0,0,0,0,0,0,"5"
"511",0,10,5,0,0,0,0,0,0,0,0,"5"
"512",0,0,0,0,0,0,0,0,0,0,0,"5"
"513",0,0,0,1,0,0,0,0,0,0,0,"3"
"514",8,0,0,0,0,0,2,0,0,0,0,"5"
"515",2,0,0,1,0,0,3,0,0,0,0,"3"
"516",0,0,0,0,0,0,0,0,0,0,0,"5"
"517",0,1,0,0,0,0,0,0,0,0,0,"5"
"518",0,0,0,0,0,0,0,0,0,0,0,"5"
"519",0,0,0,0,0,0,0,0,0,0,0,"5"
"520",0,0,0,0,0,0,0,0,0,0,0,"5"
"521",0,0,0,0,0,4,0,0,0,0,0,"5"
"522",0,0,0,0,0,0,0,0,0,0,0,"5"
"523",0,10,0,0,0,0,0,0,0,0,0,"5"
"524",0,0,0,0,0,0,0,0,0,0,0,"5"
"525",0,0,0,0,0,0,0,0,0,0,0,"5"
"526",0,0,0,2,0,0,0,0,0,0,0,"3"
"527",0,0,0,0,0,0,0,0,0,0,0,"5"
"528",0,0,1,0,0,0,0,0,0,0,0,"5"
"529",0,0,1,0,0,0,0,0,0,0,0,"5"
"530",0,0,0,0,0,0,0,0,0,0,0,"5"
"531",0,0,0,0,0,0,0,0,0,0,0,"5"
"532",1,0,0,0,0,0,0,0,0,0,0,"3"
"533",0,0,0,0,0,0,0,0,0,0,0,"5"
"534",0,0,0,0,0,0,0,0,0,0,0,"5"
"535",2,0,0,0,0,0,0,0,0,0,0,"3"
"536",4,0,0,0,0,0,0,0,0,0,0,"3"
"537",0,0,1,0,0,0,0,0,0,0,0,"5"
"538",0,0,0,0,0,0,1,0,0,0,0,"5"
"539",0,0,0,0,0,1,0,0,0,0,0,"5"
"540",0,0,0,0,0,0,0,0,0,0,0,"5"
"541",0,0,0,0,0,0,0,0,0,0,0,"5"
"542",0,0,1,0,0,0,0,0,0,0,0,"5"
"543",0,1,0,0,0,0,0,0,0,0,0,"5"
"544",0,0,0,1,0,0,0,0,1,0,0,"5"
"545",0,0,0,3,3,0,0,0,3,0,0,"0"
"546",0,0,0,0,0,0,0,0,0,0,0,"5"
"547",0,0,0,0,0,0,0,0,0,0,0,"0"
"548",0,0,0,0,0,0,0,0,0,0,0,"5"
"549",1,0,0,0,0,0,3,0,0,0,0,"5"
"550",0,0,0,3,3,0,0,0,3,0,0,"0"
"551",0,0,0,1,0,0,0,0,0,0,0,"3"
"552",0,0,1,0,0,0,0,0,0,0,0,"5"
"553",0,0,0,0,0,0,1,0,0,0,0,"0"
"554",0,0,0,0,0,0,0,0,0,0,0,"5"
"555",0,0,0,0,0,0,0,0,0,0,0,"5"
"556",0,0,0,0,0,0,0,0,0,0,0,"5"
"557",0,3,0,0,0,0,0,0,0,0,0,"5"
"558",0,0,0,0,0,0,0,0,0,0,0,"5"
"559",0,0,0,1,0,0,0,0,0,0,0,"3"
"560",0,0,0,0,0,0,0,0,0,0,0,"5"
"561",0,0,1,0,0,0,0,0,0,0,0,"5"
"562",0,0,0,0,0,0,0,0,0,0,0,"5"
"563",0,0,0,0,0,0,0,0,0,0,0,"5"
"564",0,0,0,0,0,0,0,0,0,0,0,"5"
"565",0,10,0,0,0,0,0,0,0,0,0,"5"
"566",0,0,0,0,0,0,0,0,0,0,0,"5"
"567",0,0,0,0,0,0,0,0,0,0,0,"5"
"568",0,0,2,0,0,0,0,0,0,0,0,"5"
"569",0,0,0,1,0,0,0,0,0,0,0,"3"
"570",0,0,3,0,0,5,0,3,0,0,5,"5"
"571",0,0,0,0,0,0,0,0,0,0,0,"5"
"572",0,0,0,0,0,1,0,0,0,0,0,"5"
"573",0,0,0,0,0,1,0,0,0,0,0,"5"
"574",0,0,0,0,0,0,0,0,0,0,0,"5"
"575",0,0,0,0,0,0,0,0,0,0,0,"5"
"576",1,0,0,3,0,0,2,0,0,0,0,"5"
"577",0,0,0,0,0,0,0,0,0,0,0,"5"
"578",0,0,0,0,0,0,0,0,0,0,0,"5"
"579",0,0,0,0,0,0,0,0,0,0,0,"5"
"580",4,0,0,0,0,0,0,0,0,0,0,"3"
"581",0,0,0,0,0,0,0,0,0,0,0,"5"
"582",0,0,0,0,0,1,0,0,0,0,0,"5"
"583",0,0,0,0,0,0,0,0,0,0,0,"5"
"584",0,0,0,0,0,0,0,0,0,0,0,"5"
"585",0,0,0,0,0,0,0,0,0,0,0,"5"
"586",0,0,0,0,0,0,0,0,0,0,0,"5"
"587",0,0,0,0,0,0,0,0,0,0,0,"5"
"588",0,0,0,0,0,0,0,0,0,0,0,"5"
"589",4,0,0,0,0,0,0,0,0,0,0,"3"
"590",0,1,0,0,0,0,0,0,0,0,0,"5"
"591",0,0,0,0,0,0,0,0,0,0,0,"5"
"592",0,0,0,0,0,0,0,0,0,0,0,"5"
"593",0,0,0,0,0,0,0,0,0,0,0,"5"
"594",0,0,3,0,0,0,0,3,0,0,0,"5"
"595",0,0,0,0,0,0,0,0,0,0,0,"5"
"596",0,1,13,0,0,0,0,0,0,0,0,"5"
"597",0,0,0,0,0,4,0,0,0,0,0,"5"
"598",0,0,0,0,0,1,0,0,0,0,0,"5"
"599",0,0,0,0,0,0,0,0,0,0,0,"0"
"600",0,0,0,0,0,0,0,0,0,0,0,"5"
"601",0,0,0,0,0,0,0,0,0,0,0,"5"
"602",0,3,0,0,0,0,0,0,0,0,0,"5"
"603",0,1,0,0,0,0,0,0,0,0,0,"5"
"604",0,0,0,0,0,0,0,0,0,0,0,"5"
"605",0,0,0,0,0,0,0,0,0,0,0,"5"
"606",0,0,0,0,0,0,0,0,0,0,0,"5"
"607",0,0,0,0,0,0,0,0,0,0,0,"5"
"608",0,0,1,0,0,0,0,0,0,0,0,"5"
"609",0,0,0,0,0,0,0,0,0,0,0,"5"
"610",0,0,0,0,0,0,0,0,0,0,0,"5"
"611",0,0,0,2,0,0,2,0,0,0,0,"2"
"612",2,0,0,0,0,0,0,0,0,0,0,"0"
"613",0,0,1,1,0,0,0,0,0,0,0,"5"
"614",0,0,0,0,0,0,0,0,0,0,0,"5"
"615",0,0,0,0,0,0,0,0,0,0,0,"5"
"616",0,0,0,0,0,0,1,0,0,0,0,"0"
"617",0,0,3,0,0,5,0,3,0,0,5,"5"
"618",0,0,0,0,0,0,0,0,0,0,0,"5"
"619",0,1,0,0,0,0,0,0,0,0,0,"5"
"620",0,0,3,0,0,5,0,3,0,0,5,"5"
"621",0,3,0,0,0,0,0,0,0,0,0,"5"
"622",9,0,0,0,0,0,5,0,0,0,0,"5"
"623",4,0,0,1,0,0,0,0,0,0,0,"3"
"624",0,0,0,0,0,0,0,0,0,0,0,"5"
"625",0,0,0,0,0,0,0,0,0,0,0,"5"
"626",0,0,0,0,0,0,0,0,0,0,0,"5"
"627",0,0,0,0,0,0,0,0,0,0,0,"5"
"628",0,0,0,0,1,0,0,0,0,0,0,"0"
"629",0,0,0,0,0,0,0,0,0,0,0,"5"
"630",1,0,0,0,0,0,1,0,0,0,0,"5"
"631",0,0,0,0,0,0,0,0,0,0,0,"5"
"632",0,0,0,0,0,0,0,0,0,0,0,"0"
"633",4,0,0,0,0,0,0,0,0,0,0,"3"
"634",0,0,0,0,0,0,3,0,0,0,0,"5"
"635",3,0,0,0,0,0,0,0,0,0,0,"3"
"636",1,0,0,3,0,0,0,0,0,0,0,"3"
"637",0,0,0,0,0,0,0,0,0,0,0,"0"
"638",0,0,0,0,0,0,0,0,0,0,0,"5"
"639",0,0,0,3,3,0,0,0,3,0,0,"0"
"640",0,0,0,0,0,1,0,0,0,0,0,"5"
"641",0,0,0,0,0,0,0,0,0,0,0,"5"
"642",0,0,0,0,0,0,0,0,0,0,0,"5"
"643",0,0,0,0,0,0,0,0,0,0,0,"5"
"644",0,0,0,0,0,0,0,0,0,0,0,"5"
"645",0,0,0,3,3,0,0,0,3,0,0,"0"
"646",0,0,0,0,0,0,0,0,0,0,0,"5"
"647",0,0,0,0,0,0,0,0,0,0,0,"5"
"648",0,1,0,0,0,0,0,0,0,1,0,"0"
"649",0,0,0,0,0,0,0,0,0,0,0,"5"
"650",0,0,0,0,0,0,0,0,0,0,0,"5"
"651",0,0,0,0,0,0,0,0,0,0,0,"5"
"652",4,0,0,1,0,0,0,0,0,0,0,"3"
"653",0,0,0,0,0,0,0,0,0,0,0,"5"
"654",0,0,0,0,0,0,0,0,0,0,0,"5"
"655",0,0,0,0,0,0,0,0,0,0,0,"5"
"656",0,0,0,0,0,0,0,0,0,0,0,"5"
"657",0,0,0,0,0,0,0,0,0,0,0,"5"
"658",0,0,0,0,0,0,0,0,0,0,0,"5"
"659",0,0,5,0,0,0,0,0,0,0,0,"5"
"660",0,0,0,0,0,0,0,0,0,0,0,"5"
"661",0,0,0,0,0,0,1,0,0,0,0,"5"
"662",0,0,0,0,0,0,0,0,0,0,0,"5"
"663",1,0,0,0,0,0,3,0,0,0,0,"5"
"664",0,0,2,0,0,0,0,0,0,0,0,"5"
"665",0,0,1,0,0,0,0,0,0,0,0,"5"
"666",0,0,0,0,0,0,0,0,0,0,0,"5"
"667",1,0,0,0,0,0,0,0,0,0,0,"3"
"668",0,0,5,0,0,0,0,0,0,0,0,"5"
"669",1,5,0,0,0,5,0,0,0,5,5,"4"
"670",0,0,0,0,0,0,1,0,0,0,0,"0"
"671",0,0,0,0,0,0,0,0,0,0,0,"5"
"672",0,0,0,0,0,0,0,0,0,0,0,"5"
"673",0,0,0,0,0,0,0,0,0,0,0,"5"
"674",0,0,0,0,0,0,0,0,0,0,0,"5"
"675",0,3,0,0,0,0,0,0,0,0,0,"5"
"676",0,0,0,0,0,0,0,0,0,0,0,"5"
"677",0,0,0,0,0,0,0,0,0,0,0,"5"
"678",0,0,0,0,0,0,0,0,0,0,0,"5"
"679",0,0,0,0,0,0,0,0,0,0,0,"5"
"680",0,0,0,2,0,0,0,0,0,0,0,"3"
"681",0,0,0,0,0,0,0,0,0,0,0,"5"
"682",1,0,0,0,0,0,0,0,0,0,0,"3"
"683",0,0,0,0,0,0,0,0,0,0,0,"5"
"684",0,0,0,0,0,0,0,0,0,0,0,"5"
"685",0,0,0,0,0,0,0,0,0,0,0,"5"
"686",0,0,0,0,0,0,0,0,0,0,0,"5"
"687",0,0,0,0,0,3,0,0,0,0,0,"5"
"688",0,0,0,0,0,0,0,0,0,0,0,"5"
"689",0,0,0,1,0,0,0,0,0,0,0,"3"
"690",0,0,1,1,0,0,0,0,0,0,0,"5"
"691",0,0,0,3,0,0,0,0,0,0,0,"5"
"692",0,0,0,0,0,0,0,0,0,0,0,"5"
"693",1,0,0,0,0,0,0,0,0,0,0,"3"
"694",0,3,0,0,0,0,0,0,0,0,0,"5"
"695",0,0,0,0,0,3,0,0,0,0,0,"5"
"696",0,0,0,3,3,0,0,0,3,0,0,"0"
"697",0,5,0,0,0,0,0,0,0,0,0,"5"
"698",0,0,0,1,0,0,0,0,0,0,0,"3"
"699",0,0,0,0,0,0,0,0,0,0,0,"5"
"700",2,0,0,0,0,0,0,0,0,0,0,"3"
"701",0,0,21,0,0,0,0,0,0,0,0,"0"
"702",0,1,0,0,0,0,0,0,0,0,0,"5"
"703",0,0,5,0,0,0,0,0,0,0,0,"5"
"704",0,0,0,0,0,0,0,0,0,0,0,"0"
"705",0,0,0,0,0,0,0,0,0,0,0,"5"
"706",9,0,0,0,0,0,5,0,0,0,0,"5"
"707",0,0,0,0,0,0,0,0,0,0,0,"5"
"708",0,0,0,0,0,0,0,0,0,0,0,"5"
"709",0,0,0,0,0,1,0,0,0,0,0,"5"
"710",0,0,0,0,0,0,0,0,0,0,0,"5"
"711",0,0,0,0,0,0,0,0,0,0,0,"5"
"712",0,0,0,0,0,0,0,0,0,0,0,"5"
"713",0,0,0,0,0,4,0,0,0,0,0,"5"
"714",0,0,0,0,0,0,0,0,0,0,0,"5"
"715",0,1,0,0,0,0,0,0,0,0,0,"5"
"716",0,0,0,0,0,0,0,0,0,0,0,"5"
"717",0,0,0,0,0,0,0,0,0,0,0,"5"
"718",0,0,0,0,0,0,0,0,0,0,0,"5"
"719",0,0,0,0,0,0,0,0,0,0,0,"5"
"720",1,0,0,0,0,0,0,0,0,0,0,"3"
"721",0,0,0,0,0,0,0,0,0,0,0,"5"
"722",0,0,0,0,0,4,0,0,0,0,0,"5"
"723",0,0,0,0,0,0,0,0,0,0,0,"5"
"724",1,5,0,0,0,0,0,0,0,5,0,"5"
"725",0,0,0,0,0,0,0,0,0,0,0,"5"
"726",0,0,0,3,0,0,0,0,0,0,0,"5"
"727",0,0,0,0,0,0,0,0,0,0,0,"5"
"728",0,0,0,3,3,0,0,0,3,0,0,"0"
"729",0,0,0,0,0,0,0,0,0,0,0,"5"
"730",0,0,0,0,0,0,0,0,0,0,0,"5"
"731",0,0,0,0,0,0,0,0,0,0,0,"5"
"732",0,0,0,0,0,5,0,0,0,0,0,"5"
"733",0,0,3,0,0,0,0,3,0,0,0,"5"
"734",0,0,0,0,0,0,0,0,0,0,0,"5"
"735",0,0,0,0,0,0,0,0,0,0,0,"5"
"736",0,0,0,0,0,0,0,0,0,0,0,"5"
"737",0,0,0,0,0,0,0,0,0,0,0,"5"
"738",0,0,0,0,0,0,0,0,0,0,0,"5"
"739",0,0,0,0,0,0,0,0,0,0,0,"5"
"740",0,0,1,0,0,0,0,0,0,0,0,"5"
"741",4,0,0,0,0,0,0,0,0,0,0,"3"
"742",0,0,0,0,0,0,0,0,0,0,0,"5"
"743",0,0,0,0,0,0,0,1,0,0,0,"0"
"744",1,0,0,1,0,0,0,0,0,0,0,"3"
"745",0,0,0,0,0,2,0,0,0,0,0,"5"
"746",7,0,0,0,0,0,7,0,0,0,0,"5"
"747",3,0,0,0,0,0,0,0,0,0,0,"3"
"748",0,0,0,0,0,0,0,0,0,0,0,"0"
"749",0,0,0,0,0,0,0,0,0,0,0,"5"
"750",0,0,0,0,0,0,1,0,0,0,0,"5"
"751",0,0,0,0,0,0,0,0,0,0,0,"5"
"752",0,0,0,0,0,0,0,0,0,0,0,"0"
"753",0,0,0,0,0,0,0,0,0,0,0,"5"
"754",0,0,0,0,0,0,0,0,0,0,0,"5"
"755",0,0,0,0,0,0,0,0,0,0,0,"5"
"756",0,0,0,0,0,0,0,0,0,0,0,"5"
"757",0,0,0,3,0,0,0,0,0,0,0,"5"
"758",0,0,0,0,0,0,0,0,0,0,0,"5"
"759",0,0,0,0,0,0,0,0,0,0,0,"5"
"760",0,0,0,0,0,0,0,0,0,0,0,"5"
"761",0,0,0,1,0,0,1,0,0,0,0,"2"
"762",0,0,0,1,0,0,1,0,0,0,0,"2"
"763",0,0,0,0,0,0,0,0,0,0,0,"5"
"764",0,0,0,0,0,0,0,0,0,0,0,"5"
"765",0,0,0,0,0,0,0,0,0,0,0,"5"
"766",0,5,0,0,0,5,0,0,0,5,5,"4"
"767",0,0,0,0,0,0,0,0,0,0,0,"5"
"768",0,10,0,0,0,0,0,0,0,0,0,"5"
"769",0,0,0,0,0,0,0,0,0,0,0,"5"
"770",0,0,0,0,0,0,0,0,0,0,0,"5"
"771",0,0,0,0,3,0,0,0,0,0,0,"0"
"772",4,0,0,0,0,0,0,0,0,0,0,"3"
"773",0,0,0,0,0,0,0,0,0,0,0,"5"
"774",0,0,0,0,0,0,0,0,0,0,0,"5"
"775",0,0,0,0,0,0,0,0,0,0,0,"5"
"776",1,0,0,0,0,0,0,0,0,0,0,"3"
"777",0,0,0,0,0,0,0,0,0,0,0,"5"
"778",0,0,0,0,0,0,0,0,0,0,0,"5"
"779",0,0,0,0,0,0,0,0,0,0,0,"5"
"780",0,0,0,0,0,0,0,0,0,0,0,"5"
"781",0,0,0,0,0,0,0,0,0,0,0,"5"
"782",0,0,0,0,0,0,0,0,0,0,0,"5"
"783",0,0,0,0,0,0,0,0,0,0,0,"0"
"784",9,0,0,0,0,0,0,0,0,0,0,"3"
"785",0,0,0,0,0,0,0,0,0,0,0,"5"
"786",0,0,0,5,0,0,1,0,0,0,0,"5"
"787",0,0,0,0,0,0,0,0,0,0,0,"5"
"788",0,0,0,2,0,0,0,0,0,0,0,"3"
"789",0,0,0,0,0,0,0,0,0,0,0,"5"
"790",0,0,0,0,0,0,0,0,0,0,0,"5"
"791",0,0,0,0,0,0,0,0,0,0,0,"5"
"792",0,0,5,0,0,0,0,0,0,0,0,"5"
"793",0,0,0,0,0,0,0,0,0,0,0,"5"
"794",0,0,0,0,0,0,0,0,0,0,0,"5"
"795",0,0,0,0,0,0,0,0,0,0,0,"5"
"796",0,0,0,0,0,0,0,0,0,0,0,"5"
"797",0,0,0,0,0,0,0,0,0,0,0,"5"
"798",0,0,0,0,0,0,0,0,0,0,0,"5"
"799",0,10,5,0,0,0,0,0,0,0,0,"5"
"800",0,0,0,1,0,0,0,0,0,0,0,"3"
"801",0,0,0,0,0,0,0,0,0,0,0,"5"
"802",0,0,0,2,0,0,1,0,0,0,0,"2"
"803",0,1,0,0,0,0,0,0,0,0,0,"5"
"804",3,0,0,4,0,0,0,0,0,0,0,"3"
"805",0,0,0,0,0,0,0,0,0,0,0,"5"
"806",0,0,0,1,0,0,0,0,0,0,0,"3"
"807",0,0,0,0,0,0,0,0,0,0,0,"5"
"808",1,0,0,0,0,0,0,0,0,0,0,"3"
"809",0,0,0,0,0,0,0,0,0,0,0,"5"
"810",0,0,2,0,0,0,0,0,0,0,0,"5"
"811",0,0,0,0,0,0,0,0,0,0,0,"0"
"812",1,0,0,0,0,0,1,0,0,0,0,"0"
"813",9,0,0,13,0,0,5,0,0,0,0,"5"
"814",1,0,0,0,0,0,0,0,0,0,0,"3"
"815",4,0,0,0,0,0,0,0,0,0,0,"3"
"816",0,0,0,0,0,0,0,0,0,0,0,"5"
"817",0,0,2,0,0,0,0,0,0,0,0,"5"
"818",0,0,0,0,0,0,0,0,0,0,0,"5"
"819",0,0,1,0,0,0,0,0,0,0,0,"5"
"820",0,0,0,0,0,0,0,0,0,0,0,"5"
"821",0,0,0,0,0,0,0,0,0,0,0,"0"
"822",0,0,0,0,0,0,0,0,0,0,0,"5"
"823",0,0,0,0,0,0,0,0,0,0,0,"5"
"824",0,3,0,0,0,0,0,0,0,0,0,"5"
"825",0,0,1,0,0,0,0,0,0,0,0,"5"
"826",0,0,0,0,0,0,0,0,0,0,0,"0"
"827",0,0,0,1,0,0,0,0,0,0,0,"3"
"828",0,0,3,0,0,5,0,3,0,0,5,"5"
"829",0,0,0,0,0,0,0,0,0,0,0,"5"
"830",0,4,0,0,0,0,0,0,0,0,0,"5"
"831",0,0,0,3,3,0,0,0,3,0,0,"0"
"832",0,0,0,0,0,0,0,0,0,0,0,"5"
"833",0,0,0,1,0,0,0,0,0,0,0,"3"
"834",1,5,0,0,0,0,0,0,0,5,0,"5"
"835",0,0,0,0,0,0,0,0,0,0,0,"5"
"836",0,0,2,0,0,0,0,0,0,0,0,"5"
"837",0,0,0,0,0,0,0,0,0,0,0,"5"
"838",0,1,0,0,0,0,0,0,0,0,0,"5"
"839",0,0,0,0,0,0,0,0,0,0,0,"5"
"840",0,0,0,0,0,0,0,0,0,0,0,"5"
"841",0,0,0,0,0,0,0,0,0,0,0,"5"
"842",0,0,0,0,0,0,0,0,0,0,0,"5"
"843",0,0,0,0,0,0,0,0,0,0,0,"5"
"844",0,0,0,0,0,0,0,0,0,0,0,"5"
"845",0,0,0,0,0,0,0,0,0,0,0,"5"
"846",0,0,0,0,0,0,0,0,0,0,0,"5"
"847",0,0,0,0,0,0,0,0,0,0,0,"5"
"848",0,0,0,0,0,0,0,0,0,0,0,"5"
"849",0,0,0,0,0,0,1,0,0,0,0,"5"
"850",0,0,1,0,0,0,0,0,0,0,0,"5"
"851",0,0,0,0,2,0,0,0,0,0,0,"0"
"852",4,0,0,0,0,0,0,0,0,0,0,"3"
"853",0,0,0,0,0,0,0,0,0,0,0,"5"
"854",0,0,0,2,0,0,0,0,0,0,0,"3"
"855",0,0,0,0,0,2,0,0,0,0,0,"5"
"856",0,0,0,0,0,0,0,0,0,0,0,"5"
"857",0,0,1,0,0,0,0,0,0,0,0,"5"
"858",0,1,5,0,0,0,0,0,0,0,0,"5"
"859",0,0,0,0,0,0,0,0,0,0,0,"5"
"860",0,0,0,0,0,0,0,0,0,0,0,"5"
"861",0,0,4,0,0,0,0,0,0,0,0,"5"
"862",0,1,0,0,0,0,0,0,0,0,0,"5"
"863",0,0,0,0,0,0,0,0,0,0,0,"5"
"864",0,0,0,0,0,0,0,0,0,0,0,"5"
"865",0,5,0,0,0,5,0,0,0,5,5,"4"
"866",0,4,0,0,0,0,0,0,0,0,0,"5"
"867",0,0,0,0,0,0,0,0,0,0,0,"0"
"868",0,0,0,0,0,0,0,0,0,0,0,"5"
"869",0,0,0,0,0,1,0,0,0,0,0,"5"
"870",0,0,1,0,0,0,0,0,0,0,0,"5"
"871",0,0,0,0,0,4,0,0,0,0,0,"5"
"872",0,0,0,0,0,0,0,0,0,0,0,"5"
"873",0,0,0,0,0,0,0,0,0,0,0,"5"
"874",0,0,0,0,0,0,0,0,0,0,0,"5"
"875",0,0,0,0,0,0,0,0,0,0,0,"5"
"876",0,5,3,0,0,5,0,3,0,5,5,"5"
"877",0,0,0,0,0,0,0,0,0,0,0,"5"
"878",0,0,0,0,0,0,0,0,0,0,0,"5"
"879",0,0,0,0,0,0,0,0,0,0,0,"5"
"880",0,0,3,0,0,5,0,3,0,0,5,"5"
"881",0,0,0,0,0,0,0,0,0,0,0,"5"
"882",0,0,0,0,0,0,0,0,0,0,0,"5"
"883",0,1,3,0,0,0,0,0,0,0,0,"5"
"884",0,0,0,0,0,0,0,0,0,0,0,"5"
"885",0,0,0,0,0,0,0,0,0,0,0,"5"
"886",0,0,0,1,0,0,1,0,0,0,0,"2"
"887",0,0,0,0,0,0,0,0,0,0,0,"5"
"888",0,0,0,0,0,0,0,0,0,0,0,"5"
"889",0,0,0,0,0,0,0,0,0,0,0,"5"
"890",0,0,0,0,0,0,0,0,0,0,0,"5"
"891",0,0,1,0,0,0,0,0,0,0,0,"5"
"892",1,0,0,0,0,0,0,0,0,0,0,"3"
"893",0,0,1,0,0,0,0,0,0,0,0,"5"
"894",0,0,0,0,0,0,0,0,0,0,0,"5"
"895",0,5,0,0,0,5,0,0,0,5,5,"4"
"896",0,0,0,3,0,0,0,0,0,0,0,"5"
"897",0,0,0,0,0,0,0,0,0,0,0,"5"
"898",0,0,0,0,0,0,0,0,0,0,0,"5"
"899",0,0,0,0,0,1,0,0,0,0,0,"5"
"900",0,0,0,0,0,0,0,0,0,0,0,"5"
"901",0,0,0,0,0,0,0,0,0,0,0,"5"
"902",0,0,0,0,0,1,0,0,0,0,0,"5"
"903",0,0,0,0,0,0,0,0,0,0,0,"5"
"904",0,0,0,0,0,0,0,0,0,0,0,"5"
"905",0,0,3,6,0,0,0,0,0,0,0,"5"
"906",0,0,0,0,0,0,2,0,0,0,0,"5"
"907",0,0,0,0,0,0,0,0,0,0,0,"5"
"908",0,0,2,0,0,0,0,0,0,0,0,"5"
"909",0,0,0,0,0,0,0,0,0,0,0,"5"
"910",0,0,0,0,0,0,1,0,0,0,0,"5"
"911",0,0,0,0,0,0,0,0,0,0,0,"5"
"912",0,0,0,0,0,2,0,0,0,0,0,"5"
"913",0,0,0,0,0,0,1,0,0,0,0,"0"
"914",0,0,0,0,0,0,0,0,0,0,0,"5"
"915",0,14,0,0,0,0,0,0,0,0,0,"5"
"916",0,0,0,0,0,0,0,0,0,0,0,"5"
"917",0,0,0,0,0,0,0,0,0,0,0,"5"
"918",0,0,0,0,0,0,0,0,0,0,0,"5"
"919",0,0,0,0,0,0,0,0,0,0,0,"5"
"920",0,0,0,0,0,0,0,0,0,0,0,"5"
"921",0,0,0,3,3,0,0,0,3,0,0,"0"
"922",0,0,0,0,0,1,0,0,0,0,0,"5"
"923",0,0,1,0,0,0,0,0,0,0,0,"5"
"924",0,0,0,0,0,2,0,0,0,0,0,"5"
"925",0,0,0,0,0,0,0,0,0,0,0,"5"
"926",0,0,0,0,0,0,0,0,0,0,0,"5"
"927",0,0,0,0,0,0,0,0,0,0,0,"5"
"928",0,1,0,0,0,0,0,0,0,0,0,"5"
"929",0,0,0,0,0,0,0,0,0,0,0,"5"
"930",0,0,0,0,0,0,0,0,0,0,0,"5"
"931",0,0,0,0,0,0,0,0,0,0,0,"5"
"932",0,3,0,0,0,0,0,0,0,0,0,"5"
"933",0,0,0,1,0,0,0,0,0,0,0,"3"
"934",0,0,0,1,0,0,0,0,0,0,0,"3"
"935",0,0,0,0,0,0,0,0,0,0,0,"5"
"936",0,5,0,0,0,5,0,0,0,5,5,"4"
"937",0,0,0,0,0,0,1,0,0,0,0,"5"
"938",0,0,0,2,2,1,0,0,0,0,0,"3"
"939",0,0,0,0,0,0,0,0,0,0,0,"5"
"940",0,0,0,0,0,0,0,0,0,0,0,"5"
"941",0,0,0,0,0,0,0,0,0,0,0,"0"
"942",0,7,0,0,0,0,0,0,0,0,0,"5"
"943",0,0,0,0,0,0,0,0,0,0,0,"5"
"944",0,0,0,0,0,0,0,0,0,0,0,"5"
"945",0,0,0,0,0,0,0,0,0,0,0,"5"
